KEY,AID
3120128002,K46G05S00003
3120127003,K46G04S00027
3120127004,K46G04S00027
3120127005,K46G04S00030
3120128003,K46G05S00001
3120127006,K46G04S00032
3120128004,K46G05S00005
3120132005,K46G08S00005
3120127007,K46G04S00031
3120127008,K46G04S00031
3120128001,K46G05S00002
3120128005,K46G05S00005
3120128006,K46G05S00005
3120128007,K46G05S00005
3120128008,K46G05S00004
3120128009,K46G05S00005
3120130001,K46G05S00010
3120130002,K46G05S00011
3120128010,K46G05S00005
3120129001,K46G05S00006A
3120129002,K46G05S00008
3120130004,K46G05S00012
3120130005,K46G05S00013
3120130006,K46G05S00014
3120130007,K46G05S00014
3120130010,K46G05S00014
3120131005,K46G05S00025
3120130014,K46G05S00019
3120130015,K46G05S00020
3120131002,K46G05S00024
3120131003,K46G05S00024
3120131008,K46G05S00018
3120131009,K46G05S00022
3120131010,K46G05S00026
3120131011,K46G05S00028
3120131015,K46G05S00033
3120131016,K46G05S00031
3120131017,K46G05S00034
3120131018,K46G05S00036
3120131019,K46G05S00035
3120131020,K46G05S00037
3120134003,K46G08S00021
3120131025,K46G05S00027
3120131021,K46G05S00038
3120134004,K46G08S00020
3120134005,K46G08S00019
3120131022,K46G05S00039
3120131023,K46G05S00021
3120132001,K46G08S00008A
3120132002,K46G08S00007
3120132003,K46G08S00007
3120132004,K46G08S00006
3120134006,K46G08S00018
3120132008,K46G08S00004
3120132006,K46G08S00001A
3120135007,K46G08S00027
3120132007,K46G08S00004
3120136003,K46G08S00042
3120133001,K46G08S00002
3120136004,K46G08S00044
3120136005,K46G08S00044
3120134001,K46G08S00023
3120137016,K46G08S00016
3120134002,K46G08S00022
3120135001,K46G08S00053
3120135009,K46G08S00051
3120137002,K46G08S00014
3120136006,K46G08S00045
3120142007,K46G08S00056
3120142008,K46G08S00056
3120135002,K46G08S00053
3120136001,K46G08S00041
3120142009,K46G08S00057
3120135003,K46G08S00054
3120136002,K46G08S00043
3120135004,K46G08S00024A
3120135005,K46G08S00026
3120135006,K46G08S00028
3120136007,K46G08S00046A
3120137006,K46G08S00017
3120136008,K46G08S00048
3120136009,K46G08S00049
3120136010,K46G08S00050
3120137001,K46G08S00014
3120137003,K46G08S00014
3120137004,K46G08S00013
3120137005,K46G08S00012
3120137015,K46G08S00015
3120137007,K46G08S00017
3120137008,K46G08S00016
3120137009,K46G08S00016
3120137010,K46G08S00016
3120137011,K46G08S00016
3120137012,K46G08S00015
3120137013,K46G08S00016
3120137014,K46G08S00015
3120138001,K46G08S00040
3120139003,K46G08S00031
3120138002,K46G08S00038
3120138003,K46G08S00039
3120138004,K46G08S00039
3120139001,K46G08S00030
3120139002,K46G08S00029
3120141004,K46G08S00061A
3120140001,K46G08S00066
3120140002,K46G08S00067
3120141003,K46G08S00064
3120140003,K46G08S00068
3120141001,K46G08S00065
3120142002,K46G08S00056
3120140004,K46G08S00069
3120141002,K46G08S00065
3120142003,K46G08S00056
3120141005,K46G08S00062
3120141006,K46G08S00060
3120141007,K46G08S00059
3120142001,K46G08S00056
3120142006,K46G08S00056
3120142004,K46G08S00055
3120142010,K46G08S00057
3120143001,K46G08S00079
3120142011,K46G08S00081
3120142012,K46G08S00082
3120143008,K46G08S00058
3120143002,K46G08S00078
3120143003,K46G08S00076
3120143004,K46G08S00080
3120143005,K46G08S00077
3120143006,K46G08S00083
3120144005,K46G08S00074
3120144001,K46G08S00070
3120144002,K46G08S00071
3120144003,K46G08S00072
3120144004,K46G08S00073
3120144006,K46G08S00075
3130202002,K46G01S00012
3130202003,K46G01S00012
3130202004,K46G01S00013
3130203002,K46G01S00029
3132501004,K46G03S00011
3132501005,K46G03S00012
3132901010,K46G04S00008
3130201001,K46G01S00023
3130201002,K46G01S00023
3130201003,K46G01S00022
3130202001,K46G01S00012
3130202005,K46G01S00013
3130203004,K46G01S00031
3130202006,K46G01S00025
3130202007,K46G01S00026
3130202008,K46G01S00027
3130203003,K46G01S00030
3132501014,K46G03S00022
3130202009,K46G01S00024
3130203001,K46G01S00028
3130203005,K46G01S00032
3130203006,K46G01S00033
3130203007,K46G01S00034
3132501015,K46G03S00022
3130203008,K46G01S00035
3130203009,K46G01S00037
3130205001,K46G01S00018
3130205002,K46G01S00019
3130205003,K46G01S00020A
3130203010,K46G01S00039
3130203011,K46G01S00036A
3130204001,K46G01S00022
3130206001,K46G01S00020A
3130207004,K46G01S00015
3132912004,K46G03S00042
3130207001,K46G01S00016
3130209001,K46G01S00006
3130207002,K46G01S00017
3130207003,K46G01S00014
3130209002,K46G01S00005
3132912005,K46G03S00041
3130208001,K46G01S00007
3130208002,K46G01S00008
3130209003,K46G01S00004
3132501006,K46G03S00013
3130208003,K46G01S00009
3130208004,K46G01S00011
3130208005,K46G01S00010
3130209004,K46G01S00004
3130209005,K46G01S00004
3130209006,K46G01S00004
3130209007,K46G01S00001
3130209008,K46G01S00003
3130209009,K46G01S00001
3132501007,K46G03S00017
3130209010,K46G01S00001
3132501001,K46G03S00008
3132501008,K46G03S00016
3130209011,K46G01S00002
3132501002,K46G03S00009
3132501003,K46G03S00010
3132912006,K46G03S00041
3132501009,K46G03S00014
3132501012,K46G03S00020
3132501010,K46G03S00015
3132501011,K46G03S00021
3132501013,K46G03S00022
3132501016,K46G03S00022
3132501017,K46G03S00019
3132501018,K46G03S00019
3132501020,K46G03S00023
3132801058,K46G05S00041
3132501021,K46G03S00024
3132501022,K46G03S00024
3132801018,K46G05S00081
3132501023,K46G03S00025
3132501024,K46G03S00025
3132502001,K46G03S00007
3132502005,K46G03S00004
3132502007,K46G03S00003
3132502002,K46G03S00006
3132502003,K46G03S00005
3132502004,K46G03S00004
3132801002,K46G05S00078
3132502006,K46G03S00004
3132502008,K46G03S00002
3132801003,K46G05S00077
3132801004,K46G05S00075
3132801035,K46G05S00067
3132502009,K46G03S00001
3132801001,K46G05S00079
3132801005,K46G05S00074A
3132801006,K46G05S00073
3132801008,K46G05S00071
3132801007,K46G05S00072
3132801009,K46G05S00070
3132801015,K46G05S00081
3132801016,K46G05S00069
3132801010,K46G05S00080
3132801011,K46G05S00080
3132801017,K46G05S00081
3132801012,K46G05S00080
3132801013,K46G05S00080
3132801014,K46G05S00080
3132801019,K46G05S00082
3132801020,K46G05S00083
3132801021,K46G05S00084
3132801022,K46G05S00086A
3132801023,K46G05S00086A
3132801024,K46G05S00085
3132801025,K46G05S00094
3132801033,K46G05S00081
3132801026,K46G05S00094
3132801027,K46G05S00094
3132801028,K46G05S00096
3132801029,K46G05S00095
3132801039,K46G05S00061
3132801034,K46G05S00068
3132801030,K46G05S00096
3132801031,K46G05S00097
3132801032,K46G05S00098
3132801036,K46G05S00065A
3132801037,K46G05S00064
3132801038,K46G05S00063
3132801057,K46G05S00049
3132801040,K46G05S00060
3132902007,K46G04S00035
3132801041,K46G05S00060
3132801042,K46G05S00061
3132801043,K46G05S00062
3132801044,K46G05S00058
3132912014,K46G03S00047
3132801045,K46G05S00059
3132801046,K46G05S00057
3132801047,K46G05S00056
3132801048,K46G05S00052
3132801049,K46G05S00053A
3132801050,K46G05S00051
3132801051,K46G05S00050
3132801052,K46G05S00047A
3132912015,K46G03S00046
3132901005,K46G04S00006
3132801053,K46G05S00046
3132801054,K46G05S00045
3132801055,K46G05S00044
3132801056,K46G05S00043
3132801059,K46G05S00042
3132801060,K46G05S00042
3132801061,K46G05S00040
3132802001,K46G05S00093
3132802004,K46G05S00090
3132901004,K46G04S00005
3132802002,K46G05S00092
3132901003,K46G04S00003A
3132802003,K46G05S00091
3132802005,K46G05S00089
3132802006,K46G05S00088
3132901001,K46G04S00001
3132901002,K46G04S00002
3132912016,K46G03S00045
3132901006,K46G04S00007
3132901007,K46G04S00010
3132901008,K46G04S00009
3132901009,K46G04S00008
3132902001,K46G04S00011
3132902002,K46G04S00014
3132902003,K46G04S00014
3132902004,K46G04S00033A
3132902005,K46G04S00035
3132902006,K46G04S00035
3132902010,K46G04S00012
3132907003,K46G04S00016
3132903001,K46G03S00068
3132903002,K46G03S00068
3132903003,K46G03S00067
3132903004,K46G03S00066
3132907004,K46G04S00016
3132903005,K46G03S00065
3132904001,K46G03S00083
3132904002,K46G03S00082
3132904005,K46G03S00079
3132907005,K46G04S00015
3132904003,K46G03S00081
3132909005,K46G03S00059
3132904004,K46G03S00080
3132907001,K46G04S00017
3132904006,K46G03S00084
3132909006,K46G03S00058
3132904007,K46G03S00078
3132905001,K46G03S00085
3132905002,K46G03S00077
3132905003,K46G03S00077
3132905004,K46G03S00075
3132905005,K46G03S00076
3132905006,K46G03S00074
3132907002,K46G04S00017
3132908004,K46G04S00022
3132905007,K46G03S00086
3132906001,K46G03S00073
3132906002,K46G03S00072
3132906003,K46G03S00087
3132908003,K46G04S00020
3132906004,K46G03S00088
3132906005,K46G03S00089
3132906006,K46G03S00070
3132906007,K46G03S00071
3132906008,K46G03S00069
3132911003,K46G03S00039
3132907006,K46G04S00018
3132907007,K46G04S00025
3132908001,K46G04S00019
3132908002,K46G04S00021
3132908005,K46G04S00023
3132911004,K46G03S00030
3132909004,K46G03S00062
3132908006,K46G04S00024
3132911005,K46G03S00032
3132909001,K46G03S00063
3132909002,K46G03S00060
3132909003,K46G03S00061
3132911018,K46G03S00031
3132912001,K46G03S00056
3132909007,K46G03S00058
3132909008,K46G03S00064
3132909009,K46G03S00064
3132910001,K46G03S00052
3132910002,K46G03S00053
3132910003,K46G03S00054
3132910004,K46G03S00057
3132911001,K46G03S00038
3132911002,K46G03S00038
3132911006,K46G03S00031
3132911007,K46G03S00033
3132911008,K46G03S00035
3132911009,K46G03S00036
3132911010,K46G03S00037
3132911011,K46G03S00034
3132912007,K46G03S00040
3132911012,K46G03S00026
3132912002,K46G03S00055
3132912008,K46G03S00043
3132911013,K46G03S00027
3132911014,K46G03S00028
3132911015,K46G03S00028
3132911016,K46G03S00028
3132911017,K46G03S00029
3132912009,K46G03S00044
3132912010,K46G03S00051
3132912011,K46G03S00050
3132912012,K46G03S00048
3132912013,K46G03S00049
3120101001,K46G02S00053A
3920103001,K57G04S00001
3920118004,K57G05S00013
3940203018,K57G06S00012
3920104002,K57G04S00014
3941204013,K57G06S00060
3920104003,K57G04S00014
3920108007,K57G04S00003
3920505007,K57G06S00002
3920102008,K57G04S10001
3920103002,K57G04S00001
3930200026,K57G01S00013
3921108009,K57G02S00023
3920111007,K57G03S00004
3920204013,K57G01S00011
3920103003,K57G04S00001
3920103004,K57G04S00001
3920111008,K57G03S00004
3920103005,K57G04S00001
3920103006,K57G04S00001
3920103007,K57G04S00001
3920103008,K57G04S00001
3920112006,K57G03S00002
3920103009,K57G04S00001
3920112007,K57G03S00002
3920108006,K57G04S00003
3920110005,K57G03S00011
3920110006,K57G03S00011
3920104001,K57G04S00014
3920104004,K57G04S00014
3920104005,K57G04S00014
3920104006,K57G04S00014
3920104007,K57G04S00014
3920104008,K57G04S00014
3920104009,K57G04S00014
3920104010,K57G04S00014
3920104014,K57G04S00014
3920101003,K57G04S00011
3920101004,K57G04S00011
3920110007,K57G03S00011
3920101005,K57G04S00011
3920104015,K57G04S00014
3920104016,K57G04S00014
3920101006,K57G04S00011
3920101007,K57G04S00017
3930200003,K57G01S00013
3920101008,K57G04S00021
3920101009,K57G04S00001
3920101010,K57G04S00011
3920101014,K57G04S00001
3920101015,K57G04S10001
3920102001,K57G04S00001
3920102002,K57G04S00001
3920102003,K57G04S00001
3920102004,K57G04S00001
3920204014,K57G01S00011
3920101001,K57G04S00001
3920101002,K57G04S00001
3920102005,K57G04S00001
3920101011,K57G04S00009
3920101012,K57G04S00011
3920101013,K57G04S00011
3920102006,K57G04S00001
3920102007,K57G04S00001
3920104011,K57G04S00014
3920104012,K57G04S00014
3920104013,K57G04S00014
3920104017,K57G04S00014
3920104018,K57G04S00014
3920104019,K57G04S00014
3920105003,K57G04S00013
3920105005,K57G04S00012
3920104020,K57G04S00018
3920104021,K57G04S00019
3920104022,K57G04S00019
3920104023,K57G04S00019
3920104024,K57G04S00019
3920104025,K57G04S00019
3920104026,K57G04S00014
3920104027,K57G04S00014
3920105001,K57G04S00013
3920204015,K57G01S00011
3920105006,K57G04S00012
3920105007,K57G04S00012
3920105008,K57G04S00012
3920105009,K57G04S00012
3920105010,K57G04S00012
3920107003,K57G04S00006
3920105011,K57G04S00012
3920105012,K57G04S00012
3920105013,K57G04S00012
3920105014,K57G04S00013
3920106001,K57G04S00007
3920106002,K57G04S00007
3920108005,K57G04S00003
3920106003,K57G04S00007
3920106004,K57G04S00008
3920107004,K57G04S00006
3920120001,K57G05S00015
3920106005,K57G04S00010
3920106006,K57G04S00021
3920107001,K57G04S00006
3920107002,K57G04S00006
3920107005,K57G04S00022
3920107006,K57G04S00022
3920107007,K57G04S00006
3920107008,K57G04S00006
3920107009,K57G04S00006
3920108001,K57G04S00003
3920108002,K57G04S00003
3920108003,K57G04S00003
3920108004,K57G04S00003
3920108008,K57G04S00003
3920108009,K57G04S00005
3920108010,K57G04S00005
3920108011,K57G04S00005
3920120002,K57G05S00015
3920121007,K57G05S00015
3920108012,K57G04S00005
3920108013,K57G04S00022
3920108014,K57G04S00004
3920111006,K57G03S00004
3920108015,K57G04S00004
3920109001,K57G04S00002
3920109002,K57G04S00002
3920109003,K57G04S00002
3920109004,K57G04S00002
3920109005,K57G04S00002
3920109006,K57G04S00002
3920109007,K57G04S00002
3920110001,K57G03S00011
3920110002,K57G03S00011
3920110003,K57G03S00011
3920110004,K57G03S00011
3920111001,K57G03S00004
3920111002,K57G03S00004
3920111003,K57G03S00004
3920111004,K57G03S00004
3920111005,K57G03S00004
3920112001,K57G03S00002
3920112002,K57G03S00003
3920112008,K57G03S00002
3920112003,K57G03S00002
3920112004,K57G03S00002
3920112005,K57G03S00002
3920112009,K57G03S00002
3920112010,K57G03S00001
3920113001,K57G05S00002
3920113002,K57G05S00002
3920113003,K57G05S00002
3920113004,K57G05S00002
3920113005,K57G05S00002
3920113006,K57G05S00002
3920113007,K57G05S00002
3920113012,K57G05S00001
3920113008,K57G05S00002
3920113009,K57G05S00002
3920113010,K57G05S00002
3920113016,K57G05S00001
3920113011,K57G05S00001
3920113019,K57G05S00002
3920113020,K57G05S00002
3920113021,K57G05S00003
3920113013,K57G05S00001
3920113014,K57G05S00001
3920113015,K57G05S00001
3920120003,K57G05S00015
3920113022,K57G05S00002
3920114005,K57G03S00012
3920121005,K57G05S00015
3920121006,K57G05S00015
3920114001,K57G03S00012
3920114002,K57G03S00012
3920114003,K57G03S00012
3920114004,K57G03S00012
3920114006,K57G03S00012
3920122004,K57G05S00008
3920116001,K57G04S00021
3920116002,K57G04S00021
3920116003,K57G04S00021
3920116004,K57G04S00021
3920116008,K57G04S00021
3920116005,K57G04S00021
3920116006,K57G04S00021
3920116007,K57G04S00021
3920116009,K57G04S00019
3920116010,K57G04S00019
3920116011,K57G04S00019
3920123003,K57G05S00012
3920116012,K57G04S00019
3920116013,K57G04S00019
3920116014,K57G04S00021
3920116015,K57G04S00021
3920116016,K57G04S00021
3920117001,K57G04S00022
3920117002,K57G04S00022
3938607003,K57G05S00035
3920117003,K57G04S00022
3920117004,K57G04S00022
3920117005,K57G04S00022
3920117006,K57G04S00022
3920117010,K57G04S00022
3920118005,K57G05S00013
3920117007,K57G04S00022
3920117008,K57G04S00022
3920117009,K57G04S00022
3920119007,K57G05S00015
3920117011,K57G04S00022
3920117012,K57G04S00022
3920117013,K57G04S00022
3920118003,K57G05S00013
3920117014,K57G04S00022
3920118001,K57G05S00013
3920118002,K57G05S00013
3920119001,K57G05S00015
3920119002,K57G05S00015
3920119003,K57G05S00015
3920119004,K57G05S00015
3920119005,K57G05S00015
3920119006,K57G05S00015
3920120004,K57G05S00015
3920120005,K57G05S00015
3920120006,K57G05S00015
3920120007,K57G05S00015
3920120008,K57G05S00015
3920120009,K57G05S00015
3920121001,K57G05S00015
3920121002,K57G05S00015
3920121003,K57G05S00015
3920121004,K57G05S00015
3920121008,K57G05S00015
3920121009,K57G05S00015
3920121010,K57G05S00015
3920121011,K57G05S00015
3920121012,K57G05S00015
3920122001,K57G05S00008
3920122002,K57G05S00008
3920122003,K57G05S00008
3920122005,K57G05S00008
3920122006,K57G05S00008
3920122007,K57G05S00008
3920123001,K57G05S00012
3920123002,K57G05S00012
3920123004,K57G05S00012
3920123005,K57G05S00011
3920123006,K57G05S00011
3920123007,K57G05S00011
3920123008,K57G05S00011
3920123009,K57G05S00011
3920124001,K57G05S00006
3920124002,K57G05S00005
3920124003,K57G05S00005
3920124004,K57G05S00005
3920125003,K57G05S00007
3920124005,K57G05S00005
3920124009,K57G05S00004
3920125001,K57G05S00007
3920125002,K57G05S00007
3940201005,K57G06S00015
3920124006,K57G05S00005
3920124007,K57G05S00005
3920124008,K57G05S00004
3920125004,K57G05S00007
3920126001,K57G05S00010
3920126002,K57G05S00010
3920126003,K57G05S00010
3920126004,K57G05S00010
3920126005,K57G05S00010
3920126006,K57G05S00010
3920126007,K57G05S00009
3920126008,K57G05S00009
3920126009,K57G05S00009
3920204016,K57G01S00011
3920201001,K57G01S00008
3920201002,K57G01S00008
3920201003,K57G01S00008
3920201004,K57G01S00008
3920201005,K57G01S00008
3920201006,K57G01S00008
3920201007,K57G01S00008
3920201008,K57G01S00007
3920201009,K57G01S00007
3920201010,K57G01S00008
3920201014,K57G01S00009
3920201015,K57G01S00009
3920201011,K57G01S00008
3920201012,K57G01S00009
3920201013,K57G01S00009
3920201019,K57G01S00010
3920201016,K57G01S00010
3920201017,K57G01S00010
3920201018,K57G01S00010
3930200027,K57G01S00013
3920201020,K57G01S00010
3920201021,K57G01S00010
3920201022,K57G01S00010
3920204011,K57G01S00011
3920201023,K57G01S00010
3920201024,K57G01S00010
3920203004,K57G01S00005
3920202001,K57G01S00006
3920302001,K57G01S00038
3920202002,K57G01S00006
3920202003,K57G01S00006
3920203005,K57G01S00005
3920203006,K57G01S00005
3920204012,K57G01S00011
3920202004,K57G01S00006
3920202005,K57G01S00006
3920203008,K57G01S00005
3920203009,K57G01S00005
3920202006,K57G01S00006
3920202007,K57G01S00006
3920202008,K57G01S00006
3920202009,K57G01S00006
3920202010,K57G01S00006
3920204001,K57G01S00011
3920203001,K57G01S00005
3920203002,K57G01S00005
3920203003,K57G01S00005
3920203007,K57G01S00005
3920203010,K57G01S00005
3920204002,K57G01S00011
3920204003,K57G01S00011
3920204004,K57G01S00011
3920204005,K57G01S00011
3920204006,K57G01S00011
3920204007,K57G01S00011
3920204008,K57G01S00011
3920204009,K57G01S00011
3920204010,K57G01S00011
3930200028,K57G01S00013
3920204017,K57G01S00011
3920204018,K57G01S00011
3920204019,K57G01S00011
3920204020,K57G01S00011
3920204021,K57G01S00011
3920204022,K57G01S00011
3920204023,K57G01S00011
3920204024,K57G01S00011
3920301006,K57G01S00043
3920204025,K57G01S00011
3920205002,K57G01S00012
3920205003,K57G01S00012
3920301007,K57G01S00043
3920205001,K57G01S00012
3920205015,K57G01S00012
3920205016,K57G01S00012
3920205004,K57G01S00012
3920205005,K57G01S00012
3920205006,K57G01S00012
3920205007,K57G01S00012
3920205008,K57G01S00012
3920205017,K57G01S00012
3920302002,K57G01S00038
3920205009,K57G01S00012
3920205010,K57G01S00012
3920205011,K57G01S00012
3920205012,K57G01S00012
3920205013,K57G01S00012
3920205014,K57G01S00012
3920408006,K57G03S00008
3920205018,K57G01S00012
3920301005,K57G01S00043
3920410003,K57G03S00007
3920205019,K57G01S00012
3920301001,K57G01S00043
3920301002,K57G01S00043
3920301003,K57G01S00043
3920301004,K57G01S00043
3920301008,K57G01S00043
3920301009,K57G01S00043
3920301010,K57G01S00043
3920301011,K57G01S00043
3920301018,K57G01S00039
3920301019,K57G01S00035
3920301020,K57G01S00035
3920301012,K57G01S00036
3920301013,K57G01S00036
3920301014,K57G01S00036
3920301015,K57G01S00036
3920301016,K57G01S00035
3920301017,K57G01S00039
3920301021,K57G01S00035
3920302003,K57G01S00037
3920302004,K57G01S00037
3920302005,K57G01S00037
3920302006,K57G01S00037
3920302007,K57G01S00037
3920302008,K57G01S00037
3920302009,K57G01S00037
3920302010,K57G01S00037
3920303001,K57G01S00039
3920303002,K57G01S00039
3920411003,K57G02S00015
3920303003,K57G01S00039
3920303004,K57G01S00039
3920303005,K57G01S00039
3920303006,K57G01S00039
3920303007,K57G01S00039
3920303008,K57G01S00039
3920304006,K57G01S00033
3938607004,K57G05S00035
3920304001,K57G01S00040
3920304002,K57G01S00041
3920304003,K57G01S00041
3920304004,K57G01S00033
3920304005,K57G01S00033
3920304007,K57G01S00042
3920304008,K57G01S00042
3920304009,K57G01S00032
3920411011,K57G02S00016
3920304010,K57G01S00032
3920304011,K57G01S00032
3920304012,K57G01S00032
3920305001,K57G01S00034
3920408007,K57G03S00008
3920304013,K57G01S00032
3920304014,K57G01S00032
3920304015,K57G01S00032
3920304016,K57G01S00032
3920305002,K57G01S00034
3920305003,K57G01S00034
3920305004,K57G01S00034
3920305005,K57G01S00034
3920305006,K57G01S00034
3920305007,K57G01S00034
3920305008,K57G01S00034
3920305009,K57G01S00034
3920408008,K57G03S00008
3920305010,K57G01S00034
3920305011,K57G01S00034
3920305012,K57G01S00034
3920305013,K57G01S00034
3920305014,K57G01S00034
3920305015,K57G01S00034
3920306001,K57G01S00024
3920306002,K57G01S00024
3920307014,K57G01S00026
3920307013,K57G01S00027
3920306003,K57G01S00024
3920306004,K57G01S00024
3920306005,K57G01S00024
3920306006,K57G01S00024
3920306007,K57G01S00024
3920306008,K57G01S00024
3920307015,K57G01S00025
3920306009,K57G01S00023
3920503007,K57G06S00003
3920306010,K57G01S00023
3920306011,K57G01S00023
3920306012,K57G01S00023
3920601003,K57G06S00034
3920306013,K57G01S00023
3920306014,K57G01S00023
3920306015,K57G01S00023
3920307007,K57G01S00028
3920307016,K57G01S00025
3920603009,K57G06S00032
3920307002,K57G01S00031
3920307008,K57G01S00028
3920307009,K57G01S00027
3920306016,K57G01S00023
3920409002,K57G03S00005
3920307001,K57G01S00031
3920307017,K57G01S00025
3920409003,K57G03S00005
3920307004,K57G01S00029
3920307005,K57G01S00029
3920307006,K57G01S00029
3920505008,K57G06S00002
3920307003,K57G01S00030
3920307011,K57G01S00028
3920307012,K57G01S00027
3920307010,K57G01S00027
3920307018,K57G01S00025
3920308001,K57G01S00044
3920308002,K57G01S00044
3920402006,K57G03S00022
3920308003,K57G01S00044
3920308004,K57G01S00044
3920308005,K57G01S00044
3920307019,K57G01S00025
3920801027,K57G07S00109
3920308006,K57G01S00044
3920308007,K57G01S00044
3920308008,K57G01S00044
3920308009,K57G01S00044
3920402005,K57G03S00022
3930400023,K57G01S00022
3920402008,K57G03S00022
3920402009,K57G03S00022
3920309001,K57G02S00007
3920401001,K57G03S10001
3920402001,K57G03S00022
3920402002,K57G03S00022
3920402003,K57G03S00022
3920402004,K57G03S00022
3920402007,K57G03S00022
3920402010,K57G03S00022
3920402011,K57G03S00022
3920402012,K57G03S00022
3920402013,K57G03S00022
3920402014,K57G03S00022
3920406005,K57G03S00017
3920403002,K57G03S00034
3920409004,K57G03S00005
3920402015,K57G03S00022
3920402016,K57G03S00022
3920403004,K57G03S00034
3920402017,K57G03S00022
3920403006,K57G03S00035
3920403003,K57G03S00034
3920406004,K57G03S00017
3920402018,K57G03S00022
3920403001,K57G03S00032
3920409005,K57G03S00005
3920403005,K57G03S00036
3920405003,K57G03S00025
3920403007,K57G03S00033
3920404001,K57G03S00032
3920404002,K57G03S00032
3920405001,K57G03S00025
3920404003,K57G03S00031
3920805001,K57G07S00061
3920404004,K57G03S00030
3920405002,K57G03S00026
3920406001,K57G03S00017
3920406002,K57G03S00017
3920406003,K57G03S00017
3920406006,K57G03S00017
3920407008,K57G03S00010
3920406007,K57G03S00017
3920406008,K57G03S00017
3920406009,K57G03S00023
3920406010,K57G03S00023
3920406011,K57G03S00017
3920406012,K57G03S00017
3920406013,K57G03S00016
3920406014,K57G03S00016
3920407004,K57G03S00010
3920411016,K57G02S00017
3920406015,K57G03S00017
3920407001,K57G03S00010
3920408016,K57G03S00008
3920407002,K57G03S00010
3920407003,K57G03S00010
3920410005,K57G03S00007
3920407005,K57G03S00010
3920407006,K57G03S00010
3920407007,K57G03S00010
3920409001,K57G03S00005
3920407009,K57G03S00010
3920407010,K57G03S00010
3920410006,K57G03S00007
3920407011,K57G03S00014
3920408004,K57G03S00009
3920409006,K57G03S00005
3920408009,K57G03S00008
3920411014,K57G02S00016
3920407012,K57G03S00013
3920408001,K57G03S00009
3920408002,K57G03S00009
3920408003,K57G03S00009
3920408005,K57G03S00009
3920408010,K57G03S00008
3920408011,K57G03S00008
3920408012,K57G03S00008
3920408013,K57G03S00008
3920408014,K57G03S00008
3920408015,K57G03S00008
3920409007,K57G03S00005
3920408017,K57G03S00008
3920408018,K57G03S00008
3920408019,K57G03S00008
3920408020,K57G03S00008
3920409008,K57G03S00005
3920409009,K57G03S00006
3920409010,K57G03S00005
3920409011,K57G03S00005
3920409012,K57G03S00005
3920410001,K57G03S00007
3920410002,K57G03S00007
3921108010,K57G02S00023
3920410004,K57G03S00007
3920410007,K57G03S00007
3920410008,K57G03S00007
3920411012,K57G02S00016
3920410009,K57G03S00007
3920411015,K57G02S00016
3920410010,K57G03S00007
3920410011,K57G03S00007
3920410012,K57G03S00007
3920410013,K57G03S00007
3920410014,K57G03S00007
3920410015,K57G03S00007
3920410016,K57G03S00007
3920411001,K57G02S00018
3920411002,K57G02S00013
3920411004,K57G02S00015
3920411005,K57G02S00018
3920411006,K57G02S00018
3920411007,K57G02S00018
3920411008,K57G02S00016
3920411009,K57G02S00016
3920411010,K57G02S00016
3920411013,K57G02S00016
3920506001,K57G06S00022
3920411017,K57G02S00017
3920411018,K57G02S00017
3920412007,K57G02S00014
3921001002,K57G07S00027
3920411999,K57G02S00013
3920412001,K57G02S00014
3920506002,K57G06S00022
3920412002,K57G02S00014
3920412003,K57G02S00014
3920412004,K57G02S00014
3920412005,K57G02S00014
3920412006,K57G02S00014
3920413001,K57G03S00024
3920413002,K57G03S00016
3920413003,K57G03S00021
3920413004,K57G03S00021
3920413005,K57G03S00020
3920413006,K57G03S00019
3920414001,K57G03S00015
3920413007,K57G03S00018
3920413008,K57G03S00016
3920413009,K57G03S00016
3920501002,K57G06S00001
3920413010,K57G03S00016
3920414002,K57G03S00015
3920501003,K57G06S00001
3920805002,K57G07S00061
3920501001,K57G06S00001
3920501004,K57G06S00001
3920501005,K57G06S00001
3920501006,K57G06S00001
3920501007,K57G06S00001
3920501008,K57G06S00001
3920501009,K57G06S00001
3920501017,K57G06S00001
3920501018,K57G06S00001
3920502008,K57G06S00026
3920501019,K57G06S00001
3940203019,K57G06S00012
3920501010,K57G06S00001
3920501011,K57G06S00001
3920501012,K57G06S00001
3920501013,K57G06S00001
3920501014,K57G06S00001
3920501015,K57G06S00001
3920501016,K57G06S00001
3920501020,K57G06S00001
3920501021,K57G06S00001
3920501022,K57G06S00001
3920501023,K57G06S00001
3920501024,K57G06S00001
3921108011,K57G02S00023
3920503008,K57G06S00003
3920502001,K57G06S00026
3920502002,K57G06S00026
3920502003,K57G06S00026
3920502004,K57G06S00026
3920502005,K57G06S00026
3920502006,K57G06S00026
3920502007,K57G06S00026
3920502009,K57G06S00026
3920502010,K57G06S00026
3920502011,K57G06S00026
3920502012,K57G06S00026
3920502013,K57G06S00026
3920502014,K57G06S00026
3920502015,K57G06S00026
3920503001,K57G06S00004
3920503002,K57G06S00004
3920503003,K57G06S00004
3920503004,K57G06S00004
3920503005,K57G06S00004
3920503006,K57G06S00004
3920503009,K57G06S00003
3920503010,K57G06S00003
3920503011,K57G06S00020
3920504001,K57G06S00024
3920601004,K57G06S00034
3920504007,K57G06S00025
3920504002,K57G06S00024
3920504003,K57G06S00024
